incident_id,crime_type,district,city,state,address,latitude,longitude,incident_datetime,officer_id,officer_first_name,officer_last_name,badge_number,suspect_id,suspect_first_name,suspect_last_name,suspect_age,suspect_gender,suspect_race,victim_id,victim_first_name,victim_last_name,victim_age,victim_gender,victim_phone,weapon_used,severity,case_status,resolution,num_arrests,property_loss_usd,reported_online,notes,badge_number_diketahui,tahun_kejadian,bulan_kejadian,akhir_pekan,selisih_usia_tersangka_korban,skor_keparahan,kerugian_per_penangkapan
INC004540,Arson,Southeast,Lakewood,IL,6490 Park Rd,33.416551,-71.264275,2021-06-03,OFF0110,Nancy,Taylor,3312,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00089,Charles,Martin,35.0,Female,5664451022,Firearm,Medium,Closed,Arrest Made,5.0,7363.56,False,Tidak ada catatan tambahan.,True,2021.0,6.0,False,11.0,2,1227.26
INC001426,Theft/Larceny,Northeast,Maplewood,CA,367 River Rd,35.354178,-106.114253,,OFF0135,Richard,Harris,6213,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,Unidentified,Unidentified,Unidentified,50.0,Unknown,,Unarmed,Low,Open,No Arrest,2.0,37791.47,False,Incident at 367 River Rd. Officer responded at scene.,True,,,False,4.0,1,12597.16
INC003929,Property Damage,East,Riverside,CA,5074 Sunset Blvd,27.722637,-94.6682905,2023-08-24,OFF0008,Joseph,Martin,5321,SUS00251,Sarah,Torres,27.0,Male,Black,VIC00144,Daniel,Jones,86.0,Unknown,4109053629,Unknown,Critical,Closed,Warning Issued,2.0,24725.4,False,Incident at 5074 Sunset Blvd. Officer responded at scene.,True,2023.0,8.0,False,59.0,4,8241.8
INC000612,Manslaughter,Central,Oakdale,NC,8501 Lincoln St,31.247349,-108.879067,2018-08-04,OFF0120,James,Flores,5037,SUS00416,James,Johnson,46.0,Male,Hispanic,VIC00005,Joseph,Harris,50.0,Unknown,6924206078,Knife,Medium,Pending,Arrest Made,3.0,24725.4,False,Incident at 8501 Lincoln St. Officer responded at scene.,True,2018.0,8.0,True,4.0,2,6181.35
INC002047,Kidnapping,Southwest,Springfield,IL,678 Sunset Blvd,38.39301,-113.276491,,OFF0109,Michael,Davis,2561,SUS00337,Jessica,Walker,69.0,Male,Unknown,VIC00175,Mark,Garcia,11.0,Unknown,6581833862,Blunt Object,Medium,Pending,No Resolution Yet,4.0,23068.5,False,Incident at 678 Sunset Blvd. Officer responded at scene.,True,,,False,58.0,2,4613.7
INC003398,Arson,Northeast,Riverside,NC,5668 Park Rd,47.931947,-106.329703,2019-07-03,OFF0077,David,Hall,6265,SUS00083,Daniel,Hill,50.0,Male,Unknown,VIC00861,Robert,White,56.0,Female,,Hands/Feet,Medium,Under Investigation,No Resolution Yet,2.0,9391.92,False,Incident at 5668 Park Rd. Officer responded at scene.,True,2019.0,7.0,False,6.0,2,3130.64
INC003295,Assault & Battery,North,Fairview,FL,2459 Lincoln St,26.129191,-119.570069,2019-10-10,OFF0123,Carol,Wilson,0,SUS00555,Robert,Young,46.0,Female,Unknown,VIC00832,Michael,Hill,10.0,Male,,Blunt Object,High,Closed,Arrest Made,2.0,27293.59,False,Incident at 2459 Lincoln St. Officer responded at scene.,False,2019.0,10.0,False,36.0,3,9097.86
INC004384,Assault,Central,Lakewood,NY,4415 Park Rd,46.772674,-88.002212,2018-12-26,OFF0058,David,Scott,8443,SUS00301,Joseph,Hill,60.0,Other,Black,VIC00175,Mary,White,78.0,Male,7915468406,Blunt Object,Critical,Pending,Arrest Made,3.0,13594.28,False,Incident at 4415 Park Rd. Officer responded at scene.,True,2018.0,12.0,False,18.0,4,3398.57
INC002446,Arson,East,Maplewood,OH,2588 River Rd,36.485076,-79.687255,2022-11-10,OFF0089,David,Davis,9555,SUS00226,Jennifer,Garcia,36.0,Male,Hispanic,VIC00064,Michelle,Wilson,18.0,Male,7446202470,Firearm,Medium,Closed,Warning Issued,2.0,28822.77,True,Incident at 2588 River Rd. Officer responded at scene.,True,2022.0,11.0,False,18.0,2,9607.59
INC000336,Theft/Larceny,West,Springfield,GA,7331 Park Rd,32.880013,-109.653865,2023-09-04,OFF0141,Emily,Flores,9660,SUS00140,Michael,Davis,56.0,Male,Unknown,VIC00742,Patricia,Hall,57.0,Male,9078101295,Knife,Medium,Closed,Arrest Made,4.0,35377.36,True,Incident at 7331 Park Rd. Officer responded at scene.,True,2023.0,9.0,False,1.0,2,7075.47
INC003340,Robbery,North,Oakdale,PA,4533 Main St,41.580804,-106.3875,2022-10-18,OFF0140,Richard,Lee,1839,SUS00243,Susan,Wright,26.0,Female,Unknown,Unidentified,Unidentified,Unidentified,50.0,Unknown,,Unarmed,Low,Closed,Arrest Made,0.0,33151.61,True,Incident at 4533 Main St. Officer responded at scene.,True,2022.0,10.0,False,24.0,1,33151.61
INC002848,Armed Robbery,West,Centerville,PA,364 Park Rd,43.343265,-89.034698,2021-09-05,OFF0078,Thomas,Torres,2822,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,Unidentified,Unidentified,Unidentified,50.0,Unknown,,Knife,Medium,Under Investigation,Arrest Made,1.0,10915.78,False,Incident at 364 Park Rd. Officer responded at scene.,True,2021.0,9.0,True,4.0,2,5457.89
INC004897,Trespassing,Midtown,Hillcrest,CA,4478 River Rd,35.706925,-100.928592,2023-06-23,OFF0134,Daniel,Lee,8672,SUS00093,Robert,Torres,66.0,Female,White,VIC00253,Susan,Allen,37.0,Male,6523605240,Firearm,Low,Pending,No Arrest,5.0,29694.34,False,Tidak ada catatan tambahan.,True,2023.0,6.0,False,29.0,1,4949.06
INC003274,Theft/Larceny,Southeast,Centerville,TX,7326 Park Rd,25.146215,-100.18968,2022-07-01,OFF0058,Charles,Anderson,2970,SUS00290,Linda,Young,59.0,Unknown,Asian,VIC00842,David,Hill,40.0,Male,3389785041,Hands/Feet,Medium,Pending,No Arrest,1.0,20944.99,True,Incident at 7326 Park Rd. Officer responded at scene.,True,2022.0,7.0,False,19.0,2,10472.5
INC000115,Arson,West,Springfield,AZ,6351 Washington Ave,27.664228,-105.828971,2018-05-17,OFF0023,David,White,1755,SUS00106,Ashley,Wright,46.0,Male,Unknown,VIC00777,Mark,Miller,51.0,Male,3973935532,Pistol,Medium,Closed,No Resolution Yet,0.0,13632.71,True,Incident at 6351 Washington Ave. Officer responded at scene.,True,2018.0,5.0,False,5.0,2,13632.71
INC003573,Drug Offense,South,Fairview,PA,2690 Washington Ave,47.55494,-93.985959,2020-12-28,OFF0140,Mark,Anderson,1772,SUS00504,James,Lee,46.0,Male,Hispanic,VIC00552,Donna,Nguyen,50.0,Unknown,6221124381,Rifle,Medium,Under Investigation,Arrest Made,1.0,24950.18,False,Incident at 2690 Washington Ave. Officer responded at scene.,True,2020.0,12.0,False,4.0,2,12475.09
INC004008,DUI,South,Oakdale,TX,7584 Oak Ave,46.635739,-74.885352,2022-10-10,OFF0120,Carol,Miller,2569,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00959,Mark,Anderson,13.0,Unknown,7416716848,Hands/Feet,Critical,Under Investigation,Warning Issued,2.0,45222.95,True,Tidak ada catatan tambahan.,True,2022.0,10.0,False,33.0,4,15074.32
INC004089,Property Damage,East,Springfield,AZ,6227 Washington Ave,45.869505,-79.887028,2019-02-14,OFF0113,William,Allen,6004,SUS00267,Matthew,Wright,42.0,Female,Black,Unidentified,Unidentified,Unidentified,50.0,Unknown,,Hands/Feet,High,Closed,Warning Issued,3.0,24725.4,False,Incident at 6227 Washington Ave. Officer responded at scene.,True,2019.0,2.0,False,8.0,3,6181.35
INC004873,Trespassing,West,Springfield,TX,9814 Park Rd,38.361326,-94.271319,2021-03-28,OFF0113,Sarah,Smith,8050,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00728,Barbara,Garcia,52.0,Male,2371408357,Blunt Object,Medium,Closed,No Arrest,1.0,24725.4,True,Incident at 9814 Park Rd. Officer responded at scene.,True,2021.0,3.0,True,6.0,2,12362.7
INC004069,DUI,Northeast,Riverside,CA,5748 Elm Blvd,36.733935,-75.386402,2018-05-01,OFF0075,Thomas,Wilson,6863,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00162,Carol,Hall,72.0,Female,2324521746,Rifle,Low,Pending,No Resolution Yet,5.0,6749.76,True,Incident at 5748 Elm Blvd. Officer responded at scene.,True,2018.0,5.0,False,26.0,1,1124.96
INC001672,Burglary,North,Maplewood,IL,3927 Sunset Blvd,47.879138,-74.693887,2019-03-29,OFF0142,Anthony,Jones,6512,SUS00695,Nancy,Moore,66.0,Female,Other,VIC00573,Donna,Harris,54.0,Unknown,5964737035,Unarmed,High,Under Investigation,No Resolution Yet,5.0,46968.81,False,Incident at 3927 Sunset Blvd. Officer responded at scene.,True,2019.0,3.0,False,12.0,3,7828.13
INC001304,Property Damage,South,Springfield,IL,9375 Washington Ave,29.407927,-72.894234,2018-05-14,OFF0014,David,Nguyen,9228,SUS00103,Karen,Miller,46.0,Male,Black,VIC00782,Charles,Johnson,50.0,Unknown,8821879797,Blunt Object,Critical,Open,Arrest Made,1.0,30972.22,False,Incident at 9375 Washington Ave. Officer responded at scene.,True,2018.0,5.0,False,4.0,4,15486.11
INC004320,Assault,South,Springfield,TX,8624 Main St,37.660301,-121.068361,2024-03-12,OFF0045,William,Young,0,SUS00448,Susan,Taylor,25.0,Female,Black,VIC00502,Richard,White,12.0,Unknown,3612644307,Hands/Feet,Low,Open,Arrest Made,2.0,45407.25,False,Incident at 8624 Main St. Officer responded at scene.,False,2024.0,3.0,False,13.0,1,15135.75
INC000827,Robbery,Southeast,Maplewood,OH,824 Maple Dr,47.163495,-116.004196,2020-06-19,OFF0003,David,Green,1063,SUS00259,Matthew,Jackson,16.0,Unknown,Hispanic,VIC00886,Charles,Jackson,30.0,Unknown,2773766822,Unarmed,Critical,Pending,No Arrest,3.0,803.74,True,Incident at 824 Maple Dr. Officer responded at scene.,True,2020.0,6.0,False,14.0,4,200.94
INC003603,Drug Offense,North,Fairview,NC,3396 Cedar Lane,47.141579,-113.212441,2022-01-02,OFF0106,Thomas,Hill,2471,SUS00244,David,Thompson,72.0,Female,Hispanic,VIC00544,Donna,Miller,18.0,Male,4234676083,Blunt Object,Critical,Open,Arrest Made,2.0,37298.9,False,Incident at 3396 Cedar Lane. Officer responded at scene.,True,2022.0,1.0,True,54.0,4,12432.97
INC000751,Fraud,Southeast,Fairview,GA,2965 Cedar Lane,43.684192,-94.6682905,2019-10-31,OFF0145,John,Nguyen,3156,SUS00618,Michelle,Johnson,29.0,Male,Black,VIC00706,Robert,White,54.0,Unknown,4486806941,Pistol,Critical,Closed,No Arrest,2.0,40102.06,False,Incident at 2965 Cedar Lane. Officer responded at scene.,True,2019.0,10.0,False,25.0,4,13367.35
INC002694,Fraud,Northeast,Maplewood,AZ,1482 Washington Ave,33.127815,56.8715,2023-11-26,OFF0121,Susan,Miller,5356,SUS00788,Nancy,Green,72.0,Male,Hispanic,VIC00706,Barbara,Williams,22.0,Female,4005605294,Blunt Object,Medium,Under Investigation,Dismissed,1.0,24521.12,False,Incident at 1482 Washington Ave. Officer responded at scene.,True,2023.0,11.0,True,50.0,2,12260.56
INC004270,Online Fraud,South,Riverside,GA,5019 River Rd,36.549199,-81.190439,2018-08-24,OFF0040,Chris,Wright,5956,SUS00132,Linda,Johnson,33.0,Unknown,Unknown,VIC00290,Michelle,Taylor,48.0,Male,9278908792,Rifle,Medium,Open,No Resolution Yet,2.0,6576.81,True,Tidak ada catatan tambahan.,True,2018.0,8.0,False,15.0,2,2192.27
INC000911,Arson,Northwest,Riverside,GA,7742 Cedar Lane,35.641016,-90.883903,2024-01-26,OFF0059,Patricia,Brown,3613,SUS00396,Daniel,White,34.0,Female,White,VIC00223,Ashley,Miller,23.0,Other,,Hands/Feet,Critical,Under Investigation,Arrest Made,2.0,8886.69,False,Incident at 7742 Cedar Lane. Officer responded at scene.,True,2024.0,1.0,False,11.0,4,2962.23
INC000030,Kidnapping,Northeast,Oakdale,FL,9750 Oak Ave,32.120383,-102.412676,2024-09-25,OFF0085,Anthony,Jones,9624,SUS00096,Jessica,Martin,38.0,Male,White,VIC00317,Michael,Taylor,72.0,Male,4312403538,Blunt Object,Low,Pending,No Arrest,4.0,24725.4,True,Tidak ada catatan tambahan.,True,2024.0,9.0,False,34.0,1,4945.08
INC004774,Drug Offense,Northeast,Centerville,GA,4763 Sunset Blvd,26.814628,-94.814066,,OFF0063,Michelle,Wright,2917,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00851,Charles,Harris,88.0,Female,7408903493,Rifle,High,Under Investigation,No Resolution Yet,5.0,29734.43,False,Incident at 4763 Sunset Blvd. Officer responded at scene.,True,,,False,42.0,3,4955.74
INC003559,Kidnapping,East,Oakdale,NC,3359 River Rd,32.071616,-114.078346,2019-12-22,OFF0041,Mary,Anderson,2700,SUS00490,Linda,Scott,40.0,Male,Asian,VIC00038,Joseph,Flores,57.0,Male,6637455574,Knife,Critical,Open,Arrest Made,5.0,49087.73,True,Incident at 3359 River Rd. Officer responded at scene.,True,2019.0,12.0,True,17.0,4,8181.29
INC000265,Burglary,Southeast,Maplewood,PA,6115 Cedar Lane,39.304012,-120.519135,2018-03-22,OFF0085,James,Flores,8708,SUS00036,Robert,Green,41.0,Male,Asian,VIC00387,Emily,Martin,31.0,Other,3021156712,Blunt Object,Medium,Open,No Arrest,0.0,48436.52,False,Incident at 6115 Cedar Lane. Officer responded at scene.,True,2018.0,3.0,False,10.0,2,48436.52
INC001839,Domestic Violence,North,Lakewood,GA,4583 Park Rd,45.59449,-106.417724,2020-07-05,OFF0063,Chris,Nguyen,5946,SUS00154,William,Scott,38.0,Other,Hispanic,VIC00041,Barbara,Thompson,15.0,Male,4549025042,Hands/Feet,Medium,Under Investigation,Dismissed,2.0,14716.36,False,Incident at 4583 Park Rd. Officer responded at scene.,True,2020.0,7.0,True,23.0,2,4905.45
INC004653,Cybercrime,Central,Lakewood,IL,8080 Lincoln St,26.568187,-86.459121,,OFF0024,Patricia,Garcia,8019,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00314,Jessica,Taylor,12.0,Male,6219381106,Bat,High,Open,No Resolution Yet,1.0,39493.26,False,Incident at 8080 Lincoln St. Officer responded at scene.,True,,,False,34.0,3,19746.63
INC002434,Armed Robbery,Southwest,Oakdale,NY,1955 Oak Ave,29.007224,-108.66958,2023-07-25,OFF0075,Joseph,White,7044,SUS00166,Barbara,White,57.0,Female,Unknown,VIC00969,Linda,Garcia,46.0,Other,,Unarmed,Medium,Pending,No Arrest,5.0,48712.24,True,Incident at 1955 Oak Ave. Officer responded at scene.,True,2023.0,7.0,False,11.0,2,8118.71
INC000568,Breaking & Entering,West,Riverside,TX,4846 River Rd,27.026785,-109.028154,2020-10-29,OFF0092,Susan,Miller,1884,SUS00065,Mary,Miller,18.0,Male,Other,Unidentified,Unidentified,Unidentified,50.0,Unknown,,Unknown,Medium,Closed,No Resolution Yet,5.0,4990.41,True,Incident at 4846 River Rd. Officer responded at scene.,True,2020.0,10.0,False,32.0,2,831.74
INC003149,Vandalism,Southeast,Fairview,IL,6257 Main St,28.815258,-111.866796,2019-09-21,OFF0057,Thomas,Davis,9779,SUS00472,John,Moore,27.0,Female,Unknown,VIC00922,Anthony,Wilson,76.0,Unknown,6314669949,Unarmed,Low,Under Investigation,Arrest Made,3.0,24725.4,True,Incident at 6257 Main St. Officer responded at scene.,True,2019.0,9.0,True,49.0,1,6181.35
INC002153,Trespassing,East,Maplewood,GA,5366 Maple Dr,25.759626,-105.049092,2020-02-13,OFF0096,Michelle,Nguyen,4681,SUS00005,Joseph,Martin,43.0,Male,Asian,VIC00302,James,Flores,66.0,Male,8784133405,Hands/Feet,Medium,Open,No Resolution Yet,0.0,36961.67,False,Incident at 5366 Maple Dr. Officer responded at scene.,True,2020.0,2.0,False,23.0,2,36961.67
INC004837,Vandalism,Central,Oakdale,IL,4502 Maple Dr,35.10094,-86.110034,2024-04-14,OFF0144,James,Scott,4391,SUS00142,Patricia,Garcia,54.0,Male,Black,VIC00282,Mary,Jones,30.0,Unknown,,Firearm,Low,Open,No Resolution Yet,5.0,24725.4,True,Incident at 4502 Maple Dr. Officer responded at scene.,True,2024.0,4.0,True,24.0,1,4120.9
INC004439,Robbery,Southwest,Maplewood,FL,3582 Washington Ave,37.6773,-103.193194,2022-02-25,OFF0002,Ashley,Johnson,9719,SUS00121,Chris,Smith,38.0,Unknown,Asian,VIC00730,Michelle,Johnson,70.0,Male,9669159818,Unknown,Medium,Closed,Dismissed,5.0,4895.28,True,Incident at 3582 Washington Ave. Officer responded at scene.,True,2022.0,2.0,False,32.0,2,815.88
INC003824,Vandalism,East,Maplewood,TX,3984 Sunset Blvd,36.549199,-98.533741,2019-01-25,OFF0098,Jessica,Brown,2336,SUS00466,James,Scott,43.0,Female,Black,VIC00755,Matthew,Allen,66.0,Female,3806392431,Unknown,High,Open,Dismissed,4.0,20363.11,False,Incident at 3984 Sunset Blvd. Officer responded at scene.,True,2019.0,1.0,False,23.0,3,4072.62
INC000433,Arson,Southeast,Centerville,IL,5020 Park Rd,34.362433,-70.87098,2019-03-26,OFF0058,Matthew,Moore,5802,SUS00135,Robert,Williams,56.0,Female,White,VIC00148,Michael,Green,85.0,Female,9731843325,Firearm,Critical,Open,No Resolution Yet,5.0,41164.64,False,Incident at 5020 Park Rd. Officer responded at scene.,True,2019.0,3.0,False,29.0,4,6860.77
INC003916,Fraud,Northeast,Springfield,CA,4914 Elm Blvd,34.182056,-109.016577,2022-04-26,OFF0003,James,Williams,8281,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00873,Anthony,Wilson,80.0,Female,4439101852,Blunt Object,Medium,Closed,Arrest Made,0.0,12240.75,False,Tidak ada catatan tambahan.,True,2022.0,4.0,False,34.0,2,12240.75
INC003989,Robbery,North,Riverside,CA,9767 Park Rd,29.477602,-107.939748,2019-05-22,OFF0024,David,Hall,6571,SUS00376,Jessica,Thomas,45.0,Female,Other,VIC00928,William,Hill,85.0,Male,7296175873,Gun,Critical,Closed,Arrest Made,2.0,17673.31,True,Tidak ada catatan tambahan.,True,2019.0,5.0,False,40.0,4,5891.1
INC000679,Arson,South,Lakewood,CA,7744 Maple Dr,29.774965,-86.431253,2024-12-27,OFF0056,Daniel,Green,7390,SUS00569,Michael,Brown,38.0,Male,Unknown,VIC00140,Patricia,Hall,14.0,Male,5028282346,Hands/Feet,Medium,Open,Dismissed,0.0,31778.52,False,Tidak ada catatan tambahan.,True,2024.0,12.0,False,24.0,2,31778.52
INC001442,Arson,East,Lakewood,AZ,2082 Cedar Lane,36.789816,-91.178445,2019-11-27,OFF0017,Sarah,Martin,6478,SUS00518,Anthony,Hall,46.0,Male,Asian,VIC00280,Susan,Davis,50.0,Female,6908107623,Unknown,Critical,Open,No Resolution Yet,1.0,43749.55,False,Incident at 2082 Cedar Lane. Officer responded at scene.,True,2019.0,11.0,False,4.0,4,21874.78
INC002560,Arson,Midtown,Centerville,PA,3076 Maple Dr,44.094662,-94.6682905,,OFF0067,Sarah,Young,7892,SUS00484,Patricia,Moore,35.0,Male,Black,VIC00075,Donna,Wright,65.0,Male,9006299058,Unknown,Medium,Open,Warning Issued,4.0,26511.16,False,Incident at 3076 Maple Dr. Officer responded at scene.,True,,,False,30.0,2,5302.23
INC000958,Fraud,Northwest,Centerville,FL,351 Main St,37.821295,-87.575838,2021-01-09,OFF0117,Donna,Smith,2316,SUS00584,Barbara,Hill,28.0,Male,Unknown,VIC00681,Joseph,Taylor,28.0,Unknown,,Rifle,High,Closed,Arrest Made,5.0,21083.41,True,Incident at 351 Main St. Officer responded at scene.,True,2021.0,1.0,True,0.0,3,3513.9
INC003442,Cybercrime,West,Hillcrest,PA,9072 Washington Ave,36.243092,-77.710592,2022-05-14,OFF0009,Susan,Wilson,6560,SUS00564,Mary,Green,25.0,Female,Other,VIC00680,Carol,Walker,47.0,Female,3674624642,Hands/Feet,Low,Closed,No Resolution Yet,0.0,29088.36,True,Incident at 9072 Washington Ave. Officer responded at scene.,True,2022.0,5.0,True,22.0,1,29088.36
INC003952,Armed Robbery,North,Fairview,AZ,6767 Washington Ave,30.851872,-113.459006,2024-11-08,OFF0131,Mary,Miller,8981,SUS00353,Nancy,Hall,46.0,Other,White,VIC00056,Daniel,Smith,38.0,Male,,Knife,Critical,Closed,Warning Issued,4.0,24725.4,True,Incident at 6767 Washington Ave. Officer responded at scene.,True,2024.0,11.0,False,8.0,4,4945.08
INC004063,Vandalism,Southwest,Riverside,OH,5051 Park Rd,29.16069,-97.805688,,OFF0070,Patricia,Nguyen,0,SUS00157,Karen,Walker,22.0,Female,Black,VIC00698,Patricia,Brown,77.0,Unknown,6674761292,Firearm,Critical,Closed,No Resolution Yet,3.0,7315.25,True,Incident at 5051 Park Rd. Officer responded at scene.,False,,,False,55.0,4,1828.81
INC003615,Online Fraud,Midtown,Springfield,NY,9991 Main St,25.109364,-75.971868,2020-01-05,OFF0026,Michael,Anderson,7456,SUS00499,John,Anderson,68.0,Unknown,Unknown,VIC00291,Robert,Moore,50.0,Unknown,7982879057,Rifle,Critical,Under Investigation,Dismissed,4.0,36118.46,False,Incident at 9991 Main St. Officer responded at scene.,True,2020.0,1.0,True,18.0,4,7223.69
INC003280,Domestic Violence,Southeast,Riverside,CA,5076 Main St,33.178535,-82.791567,2022-06-15,OFF0063,Jessica,Harris,9433,SUS00414,James,Hill,46.0,Male,Black,VIC00433,Patricia,Torres,86.0,Female,4338093880,Hands/Feet,Medium,Closed,No Resolution Yet,5.0,2252.71,False,Tidak ada catatan tambahan.,True,2022.0,6.0,False,40.0,2,375.45
INC000863,Homicide,Northeast,Riverside,IL,4905 Washington Ave,45.918245,-92.086776,2020-08-07,OFF0006,Mark,Smith,6071,SUS00394,Matthew,Hill,49.0,Female,Black,VIC00241,Donna,Young,29.0,Unknown,9663969243,Unarmed,Medium,Open,No Resolution Yet,2.0,37597.2,False,Incident at 4905 Washington Ave. Officer responded at scene.,True,2020.0,8.0,False,20.0,2,12532.4
INC004066,Burglary,Southeast,Maplewood,IL,1122 Maple Dr,25.16637,-118.237033,2024-12-19,OFF0146,Ashley,Nguyen,8709,SUS00775,Richard,Anderson,26.0,Male,Hispanic,VIC00710,Nancy,Torres,63.0,Female,3085918316,Unarmed,Medium,Closed,No Resolution Yet,0.0,37605.67,False,Incident at 1122 Maple Dr. Officer responded at scene.,True,2024.0,12.0,False,37.0,2,37605.67
INC002191,Drug Offense,North,Riverside,OH,4089 Cedar Lane,47.857426,-111.112151,2024-02-26,OFF0027,Richard,White,3795,Unidentified,Unidentified,Unidentified,46.0,Unknown,Unknown,VIC00479,Linda,Walker,83.0,Male,2748269573,Knife,High,Closed,No Arrest,2.0,47511.32,False,Incident at 4089 Cedar Lane. Officer responded at scene.,True,2024.0,2.0,False,37.0,3,15837.11
INC002147,Assault,Southwest,Lakewood,NY,481 Washington Ave,37.262158,-120.251637,2024-01-13,OFF0060,Susan,Anderson,8325,SUS00090,Michelle,Garcia,22.0,Unknown,Hispanic,VIC00239,Anthony,Hill,64.0,Female,5965077534,Knife,Low,Closed,Arrest Made,4.0,29803.63,False,Incident at 481 Washington Ave. Officer responded at scene.,True,2024.0,1.0,True,42.0,1,5960.73
INC002820,Fraud,Southwest,Maplewood,GA,4591 Lincoln St,26.105749,-101.993534,2024-02-11,OFF0013,Matthew,Wilson,9409,SUS00673,Susan,Green,46.0,Male,Black,VIC00433,Mary,Young,14.0,Female,8128084905,Knife,Medium,Pending,Dismissed,0.0,24725.4,True,Incident at 4591 Lincoln St. Officer responded at scene.,True,2024.0,2.0,True,32.0,2,24725.4
INC004759,Drug Offense,Northeast,Maplewood,TX,9200 Lincoln St,26.965328,-100.65257,2022-12-14,OFF0007,Michael,Hill,9597,SUS00678,David,Johnson,46.0,Unknown,Unknown,VIC00882,John,Williams,78.0,Other,7662985939,Gun,Low,Open,No Arrest,3.0,25599.09,False,Incident at 9200 Lincoln St. Officer responded at scene.,True,2022.0,12.0,False,32.0,1,6399.77
INC001397,DUI,Midtown,Lakewood,PA,9580 Main St,26.190969,-121.231664,2020-05-25,OFF0117,James,Miller,4069,SUS00165,Emily,Smith,46.0,Female,Asian,VIC00791,Barbara,Hill,50.0,Unknown,2823065380,Unknown,Critical,Closed,Arrest Made,2.0,10633.34,True,Incident at 9580 Main St. Officer responded at scene.,True,2020.0,5.0,False,4.0,4,3544.45
INC001313,Assault & Battery,South,Lakewood,IL,6133 Elm Blvd,31.086596,-102.966658,2022-04-23,OFF0145,Joseph,Garcia,4816,SUS00784,John,Torres,74.0,Unknown,Unknown,VIC00640,Thomas,Taylor,55.0,Other,,Unknown,Critical,Under Investigation,Arrest Made,1.0,18248.81,False,Incident at 6133 Elm Blvd. Officer responded at scene.,True,2022.0,4.0,True,19.0,4,9124.41
